okved,cluster
HEYL,19
SULT1C4,19
SIGLEC15,19
ILDR1,19
GSTM5,19
FREM2,19
MIPEP,19
P2RX5,19
CDON,19
PCDH12,19
TIMMDC1,19
UPB1,19
THNSL2,19
LSG1,19
ANO2,19
SH2D4A,19
SMOC1,19
PDF,19
ECSCR,19
AZI2,19
CREB3L2,19
WNT9B,19
SRD5A3,19
HPS6,19
MMRN2,19
TREML2,19
NUBPL,19
DCSTAMP,19
TEAD2,19
COX4I2,19
KLHL22,19
CHRD,19
PKDCC,19
CADPS2,19
SIGLEC6,19
CREB5,19
ARHGEF10,19
ADAMTSL2,19
GFPT2,19
IQCJ-SCHIP1,19
CCNO,19
MXD4,19
C1QTNF2,19
C1QTNF7,19
CLNK,19
CPXM2,19
FAM210A,19
CPO,19
TMEM71,19
PTCHD1,19
ZBTB46,19
SAMD11,19
LRRN4,19
DZIP1L,19
PLD5,19
IGSF9B,19
FOXS1,19
TBC1D9,19
ZNF629,19
SLC16A8,19
PHLDA3,19
RNF144B,19
KANK3,19
TMEM184B,19
PARM1,19
MOXD1,19
KIF26A,19
PALD1,19
ARHGEF16,19
P4HA3,19
GATC,19
RBPMS2,19
KCNS3,19
TRABD2B,19
NUGGC,19
PTCHD4,19
TACO1,19
BFAR,19
HIGD1B,19
RIPPLY3,19
NEURL1B,19
LEPROT,19
MED18,19
CNTLN,19
TYW1,19
PRRG2,19
NPDC1,19
PRDM11,19
FNIP2,19
DNASE2B,19
RGS13,19
KCNK15,19
EPB41L4A,19
RASL11B,19
SCNM1,19
CORO7,19
CPED1,19
PLA2G12A,19
COG3,19
YPEL3,19
USHBP1,19
ST6GAL2,19
PYROXD2,19
DNAH17,19
TSPAN18,19
EMILIN3,19
ARRDC4,19
RCSD1,19
PRDM6,19
HS6ST1,19
WSCD2,19
KRT222,19
SUSD5,19
SAMD5,19
ECHDC2,19
ZSWIM5,19
HRCT1,19
SLC6A4,20
HTR2A,20
FASLG,20
CD40LG,20
TSHR,20
BACE1,20
PGF,20
TPMT,20
OLR1,20
WRN,20
MTR,20
CXCR3,20
NANOG,20
THRB,20
NR5A1,20
FOXL2,20
ACKR3,20
MALT1,20
CDH13,20
ATG16L1,20
TAC1,20
SEMA3A,20
COPS5,20
PON2,20
PAX5,20
NTN1,20
NOTCH4,20
TRPC1,20
CR2,20
ICOS,20
CCL21,20
DLL4,20
WIF1,20
SFTPC,20
GAB1,20
ROR2,20
BMPR1A,20
TNFRSF13B,20
PCSK1,20
TNFSF14,20
ATG7,20
CCR4,20
ITGB6,20
ADARB1,20
ADRA2C,20
ESRRG,20
AMFR,20
SMAD5,20
NTF3,20
PGC,20
SOX17,20
BMPR1B,20
NEIL1,20
CEP290,20
USP8,20
CD70,20
MSI2,20
ARID1B,20
EYA4,20
KDM4B,20
CD2AP,20
IL5RA,20
IREB2,20
PCNT,20
NLK,20
PIK3C2A,20
PURA,20
KMT2C,20
REV3L,20
ELAC2,20
SGTA,20
SLC20A2,20
INPP4B,20
HERC2,20
USP2,20
USP15,20
SLC34A2,20
EBF1,20
SMCHD1,20
ADNP,20
SETBP1,20
MN1,20
SOX18,20
BIRC6,20
RHAG,20
SON,20
IL18R1,20
WASF1,20
ACY1,20
STAMBP,20
BPTF,20
SIRT4,20
KAT6B,20
FBXO7,20
FGF20,20
FOXD3,20
IL11RA,20
ASPA,20
BCL9,20
SFTPA2,20
TUSC3,20
EDIL3,20
SIX2,20
KLF12,20
SHANK2,20
GGA2,20
POGZ,20
ZMYND8,20
FRK,20
GORASP2,20
GPS1,20
AGFG1,20
IVD,20
NDN,20
OPHN1,20
PRMT7,20
POU4F1,20
DCP1A,20
PTGER1,20
MIB1,20
ROBO3,20
SRP72,20
TIE1,20
FZD5,20
PPIE,20
SCGN,20
CPSF4,20
BVES,20
CRAT,20
AMOTL1,20
ADAMTS18,20
SYNPO2,20
TNIK,20
MAST2,20
FNTB,20
GP5,20
MAP3K4,20
PDC,20
DACT1,20
UBE2J1,20
CXXC5,20
PPP2R3A,20
INPP5E,20
S100A13,20
BICD1,20
SMOC2,20
SH3GL3,20
TUT1,20
SUPV3L1,20
TAF2,20
TBCD,20
KCNAB1,20
ASPSCR1,20
GALNT14,20
GNPAT,20
MAPKAPK5,20
FHL5,20
CLINT1,20
DOCK4,20
KLLN,20
FILIP1L,20
MRAP2,20
COX10,20
CMTM8,20
IBA57,20
FOXL1,20
SIPA1L3,20
DIP2A,20
PPIP5K2,20
ANKRD17,20
ERAL1,20
CNNM3,20
GLDN,20
INPP5B,20
NAB1,20
NHLH2,20
PCDH7,20
PRRX2,20
PGGT1B,20
PHF2,20
MPHOSPH8,20
VPS13C,20
PID1,20
ARGLU1,20
RBM28,20
EXOC1,20
PCBP4,20
ADAMTSL3,20
HECW2,20
NCEH1,20
MICAL3,20
ZBTB4,20
POLR1E,20
EBF2,20
KCTD15,20
APOO,20
ALX1,20
RND2,20
ADAMTS10,20
NCALD,20
ZIC4,20
FCRLA,20
PPFIBP1,20
SLC45A3,20
GTF3C3,20
GDA,20
USP34,20
RNF144A,20
MRPL19,20
RUSC2,20
PET117,20
RBM14-RBM4,20
ARMCX5-GPRASP2,20
RCAN2,20
LIAS,20
SCAND3,20
CALR3,20
ZNF280A,20
SOGA1,20
DRP2,20
MYH15,20
ACOT11,20
GPR20,20
CAGE1,20
VPREB3,20
RBMXL1,20
OMD,20
DERA,20
ACP6,20
MRPL51,20
CDK17,20
VIT,20
ETAA1,20
OXSM,20
EBLN2,20
CCDC87,20
MESP1,20
BCAP29,20
SLC2A4RG,20
AVPI1,20
FASTKD5,20
PPAN-P2RY11,20
TLL2,20
NKAIN1,20
ACBD4,20
MICALL2,20
QSER1,20
MRM1,20
PGAP1,20
CHD9,20
PTDSS2,20
SYNC,20
RPAIN,20
DHX34,20
CCDC169-SOHLH2,20
PHOSPHO2-KLHL23,20
RPS10-NUDT3,20
CKLF-CMTM1,20
SYNJ2BP-COX16,20
FAM24B,20
GTPBP8,20
RASL12,20
DNAJC25-GNG10,20
MPND,20
FDXACB1,20
MUC16,21
OXT,21
TRPM8,21
ANKK1,21
CLEC4M,21
CHRNB4,21
BDKRB1,21
HCN4,21
PROK1,21
SLC45A2,21
KIF6,21
SLC26A5,21
TRPM1,21
CATSPER1,21
LDHC,21
MEP1B,21
TRIM31,21
HHLA2,21
USH1G,21
SLC34A3,21
ZP1,21
SPDYA,21
PRSS50,21
ATP12A,21
TAS1R1,21
SLC28A2,21
MUC12,21
GPA33,21
AKAP3,21
TREH,21
GPR182,21
LEAP2,21
TMC2,21
HYKK,21
LOXHD1,21
ZNF582,21
CILP2,21
FSIP1,21
WBP2NL,21
DNAH10,21
TAS2R31,21
DPY19L2,21
ANXA13,21
SMIM1,21
WEE2,21
UVSSA,21
TBC1D3,21
HORMAD1,21
CCNB3,21
MATN4,21
CCDC152,21
ANKRD61,21
CCDC180,21
FSBP,21
PKDREJ,21
ABCA10,21
FBXW10,21
BTNL3,21
LRRC56,21
NOXRED1,21
CNTD1,21
ZNF57,21
TDRD10,21
SHE,21
DCST2,21
SPATA17,21
TSACC,21
M1AP,21
GRK7,21
SETD9,21
HUS1B,21
LRGUK,21
SSC4D,21
RNF183,21
PIP5KL1,21
RNF32,21
MROH8,21
OTOA,21
ZNF597,21
DCST1,21
LCA5L,21
ZCWPW2,21
NEK10,21
CCDC13,21
FAAH2,21
CFAP58,21
FBXO39,21
ZNF676,21
ZNF540,21
CALML6,21
CCDC116,21
PKD1L1,21
GGN,21
THAP8,21
DNAH12,21
PPP1R32,21
TMEM217,21
ZBTB9,21
SYCP2L,21
ZSCAN25,21
BEND7,21
NKAPL,21
SPESP1,21
HEPACAM2,21
ANKRD18A,21
GLIPR1L1,21
UTS2B,21
CFAP45,21
TAS2R19,21
TAS2R20,21
RGS22,21
MYO1H,21
ZNF575,21
RGPD4,21
RNF212,21
ZFP41,21
PRICKLE4,21
KLHL10,21
MALRD1,21
TMC3,21
NACA2,21
ZNF860,21
CATSPER3,21
FTCDNL1,21
TMPRSS9,21
TRIM73,21
C1QTNF9B,21
SLC25A35,21
CCSER1,21
TBC1D3B,21
TBC1D3C,21
EID3,21
CLEC18B,21
CLDN20,21
DRICH1,21
HGH1,21
PLGLB1,21
LURAP1,21
CFAP46,21
FAM222B,21
TSNAXIP1,21
CEACAM19,21
CPLX3,21
ANKEF1,21
ZSCAN31,21
TMEM232,21
TEKT3,21
CDK15,21
TULP2,21
NBPF8,21
NUTM2B,21
RGPD2,21
TBC1D3H,21
RFX8,21
WNT8B,21
ZNF18,21
ZNF90,21
ZSCAN9,21
ZNF213,21
KREMEN2,21
ZC2HC1C,21
HHIPL2,21
TM4SF20,21
TUBAL3,21
ANKRD53,21
LRRC27,21
KCNH6,21
AKR1E2,21
SLC35G5,21
TSPAN10,21
SPATA9,21
FAM186B,21
MYCBPAP,21
QRICH2,21
ZNF541,21
TBC1D3F,21
NBPF3,21
ACTRT3,21
FAM220A,21
ADAM21,21
GGACT,21
ATP6V1E2,21
STPG1,21
CCDC74A,21
TDRD12,21
FAM229A,21
LRRC69,21
SYCE1L,21
GPR75-ASB3,21
KRBOX1,21
NPIPB9,21
NPIPA7,21
SMIM19,21
KLHL33,21
CLDND2,21
ZNF684,21
LYG1,21
CCDC148,21
ZNF572,21
ZFP92,21
PPP1R36,21
VWA3A,21
SLC22A31,21
ZNF583,21
PROSER3,21
EFHB,21
ODF3L1,21
ANKFN1,21
TTLL9,21
SLFNL1,21
CCDC89,21
ARMC12,21
FAM217A,21
RSPH10B,21
LRRC43,21
LMNTD2,21
NUTM2E,21
CCDC153,21
ZNF547,21
ZIK1,21
SH2D6,21
ERICH2,21
ZNF852,21
DCAF4L1,21
ANKRD42,21
FAM221A,21
ZKSCAN2,21
LNP1,21
MROH7,21
TMEM220,21
ZNF888,21
OR52N4,21
PINLYP,21
ARL13A,21
ANKRD36C,21
FAM166A,21
SMCO3,21
NPIPB15,21
NPIPB7,21
HSBP1L1,21
NUTM2G,21
TMEM72,21
RNF224,21
GOLGA6L4,21
SMIM10,21
PPIAL4G,21
SERPINE3,21
TEX22,21
NPIPB8,21
ANKDD1B,21
NPIPB11,21
ZNF726,21
ZNF66,21
ZNF69,21
FRMD1,21
FAM222A,21
EFCAB12,21
FER1L5,21
NUP210L,21
PRR29,21
PDCD1,22
TBK1,22
MRE11,22
FANCD2,22
CCNT1,22
SMPD1,22
FAAH,22
TAF1,22
PANX1,22
SETD2,22
MSR1,22
ELOC,22
MRC1,22
NSD2,22
EXT2,22
GNL3,22
GOLPH3,22
SMURF2,22
CDC34,22
LTA4H,22
MTAP,22
RAB1A,22
NAA10,22
CPSF6,22
HLA-DMB,22
RRM2B,22
ZBTB33,22
TRIM32,22
SH2B1,22
ABL2,22
AFDN,22
EEA1,22
ZMPSTE24,22
COPS6,22
GABPA,22
TIGAR,22
UCHL3,22
UMPS,22
HOMER1,22
CHD1L,22
PUM1,22
ACYP2,22
CUL7,22
AKAP8,22
E2F7,22
TIMM8A,22
NCOA6,22
SPART,22
GTF2F2,22
GTF2H4,22
HLA-DOA,22
HSF2,22
LETM1,22
EXOSC10,22
ERBIN,22
BBS1,22
MARCO,22
SRRM1,22
UBE2E3,22
SIVA1,22
NUDC,22
SPIN1,22
GRK3,22
SKA1,22
SEC31A,22
ZHX2,22
NCBP2,22
WAPL,22
TNRC6B,22
USP25,22
HAGH,22
DCXR,22
UFM1,22
RETREG1,22
RBM38,22
CIAPIN1,22
RAB22A,22
BCS1L,22
MLST8,22
ACBD3,22
TNFAIP1,22
DIAPH3,22
CHAF1B,22
NUF2,22
MASTL,22
PKP4,22
CDC23,22
PRPF4B,22
GADD45GIP1,22
SOCS5,22
NUTF2,22
FAM3C,22
NUP50,22
TOMM34,22
OSBPL1A,22
IQGAP3,22
DYNC1I2,22
GPR183,22
CPEB3,22
SCFD1,22
FNTA,22
ZFYVE26,22
MORC3,22
NECTIN3,22
FBXL5,22
HIVEP1,22
HACD3,22
NCKIPSD,22
MPC1,22
LUC7L3,22
PDP1,22
ASXL2,22
PPP3CC,22
HES6,22
ACSS2,22
NSFL1C,22
COQ8A,22
TWF1,22
USP36,22
RBM25,22
ELOA,22
UCK2,22
CRELD1,22
NAA15,22
TRIM8,22
SETD3,22
LCOR,22
PLPP1,22
MCFD2,22
ZW10,22
LARGE1,22
SRSF11,22
KIF3B,22
MED13,22
ADGRG2,22
RIDA,22
RRAGB,22
TAF6L,22
GRAP,22
WDR6,22
MRPL3,22
SOCS4,22
MYL6B,22
PPP4R2,22
FASTKD2,22
WDR43,22
RPRD2,22
FNBP4,22
AP4E1,22
POLA2,22
NOCT,22
FBXL2,22
NOL11,22
REXO2,22
BLOC1S6,22
FBXO22,22
BEX3,22
GPKOW,22
DIMT1,22
SCAI,22
BAZ2B,22
METTL1,22
CNOT2,22
MRTO4,22
ERGIC2,22
TRIAP1,22
VTA1,22
PCF11,22
MRPL48,22
RAPGEF6,22
PHAX,22
MAGOHB,22
SETD5,22
BRIX1,22
CARMIL1,22
PPP4R3A,22
TMEM30A,22
PNO1,22
PCNP,22
CALCOCO1,22
SHTN1,22
RAP2C,22
WIZ,22
NOC3L,22
BORA,22
SEH1L,22
GINS4,22
B3GALNT1,22
KLHL6,22
HACD1,22
GOSR1,22
HS2ST1,22
RIPOR2,22
ZC3H11A,22
DENND4A,22
BET1,22
NMUR1,22
TMEM147,22
N4BP2L2,22
YIF1A,22
FASTK,22
SNRNP27,22
GBP4,22
TRMT61A,22
ZNF831,22
PIK3R6,22
CKAP2L,22
RBM33,22
DCTD,22
ADGRA3,22
GIMAP1,22
POLR3H,22
TFEC,22
SEPHS2,22
PCNX1,22
EFR3A,22
VPS8,22
PNISR,22
TIMM10,22
TRUB2,22
GNG10,22
NOMO2,22
GPR171,22
HACD4,22
AK3,22
GOLT1B,22
TCEAL9,22
MS4A4A,22
FAM8A1,22
TMEM14C,22
PUS7,22
GPATCH4,22
INO80D,22
PAK1IP1,22
GPATCH1,22
HAUS2,22
DNAJA4,22
ADAP2,22
KLHL9,22
PRDM10,22
WDFY1,22
WDR13,22
MRPL14,22
ZNF76,22
TSEN34,22
CHCHD7,22
ARMT1,22
ZNF768,22
CLMN,22
PUS7L,22
DOHH,22
SLC25A33,22
MCRIP2,22
MAK16,22
PLPP2,22
MTMR1,22
SLC25A44,22
UTP14C,22
TCAF1,22
DCAF12L1,22
ATP7B,23
SMARCB1,23
MTDH,23
PAPPA,23
EWSR1,23
KITLG,23
CD276,23
TSG101,23
DLG1,23
FAP,23
MACC1,23
THPO,23
PPM1D,23
ACP1,23
MED1,23
SIAH1,23
POLI,23
GDAP1,23
MMP11,23
CLCN3,23
SUMO4,23
WNT10A,23
ARHGEF7,23
TMEM106B,23
SUPT5H,23
RB1CC1,23
KLF8,23
HTR7,23
GPIHBP1,23
ATP6V1B1,23
SAFB,23
USP11,23
KLF11,23
RBM14,23
AP1G1,23
ASF1A,23
SP110,23
FANCL,23
PTPN14,23
PTPRM,23
GORASP1,23
NMI,23
BCL2L10,23
SLC9A6,23
CCL27,23
SIN3B,23
POFUT1,23
TAB3,23
GLE1,23
MARK3,23
ACR,23
OTX1,23
PKNOX1,23
STX17,23
MCCC1,23
GJC2,23
CPEB1,23
UBE2V2,23
HDAC11,23
IFT88,23
FARS2,23
ASCC3,23
PARP4,23
VMA21,23
ARHGEF9,23
MMAB,23
SKA2,23
IK,23
COPS7A,23
PDCL,23
MBTPS2,23
S1PR5,23
ELOVL2,23
PNPO,23
MCCC2,23
SBF2,23
PIP4K2B,23
PEX3,23
GRHPR,23
SMG7,23
FOXO6,23
PIGK,23
TENM1,23
LANCL1,23
LAMC3,23
SOX21,23
FZD10,23
MGAT4A,23
VASN,23
TANGO2,23
ADAMTS14,23
ABCA13,23
VKORC1L1,23
ZNF366,23
EML1,23
ZBTB7C,23
HIPK1,23
EYA3,23
SH3BP4,23
MCOLN2,23
ARHGEF26,23
HERC4,23
GAPVD1,23
TUBG2,23
GRHL1,23
IL20RA,23
USP53,23
SLC30A6,23
TMEM126B,23
OLFML3,23
SNX14,23
PTGFRN,23
CC2D2A,23
CAMSAP3,23
BCL7A,23
MTMR14,23
TSPYL1,23
ZNF16,23
CLMP,23
CSPP1,23
TCTN2,23
MYCT1,23
YIPF5,23
PARP9,23
PIP5K1B,23
COL25A1,23
TRIM52,23
TSPYL5,23
SLC25A14,23
AP4M1,23
UBE2Q2,23
UBE4A,23
CHST10,23
MINPP1,23
FAM47E,23
ZNF559-ZNF177,23
CNIH1,23
CCT6B,23
ZNF273,23
SRSF8,23
SNRNP35,23
RDH13,23
TEX261,23
CYYR1,23
RBP7,23
TC2N,23
ZNF440,23
IRGQ,23
ARHGAP42,23
SPTY2D1,23
TMEM86A,23
ALG10B,23
CD300LG,23
ZNF480,23
ZNF524,23
CIART,23
SH3D19,23
THAP6,23
BTNL9,23
PRICKLE2,23
ADAM32,23
INPP5F,23
DIP2C,23
TTC28,23
MAU2,23
NUDCD3,23
TMEM131,23
POLR2J2,23
PROSER2,23
TMEM86B,23
PRPF40B,23
B9D1,23
PURG,23
SLC10A6,23
SLC35B2,23
CCDC103,23
RGS9BP,23
ANKHD1-EIF4EBP3,23
PHOSPHO2,23
CELA2B,23
RMDN1,23
CLEC1A,23
REEP2,23
MTFP1,23
TAF9B,23
NUDT9,23
ARHGEF38,23
GDPD2,23
DNAJC28,23
AKIRIN2,23
FIGN,23
CCDC91,23
DENND4C,23
KANSL3,23
PCDHB8,23
PCDHB6,23
ZNF253,23
ZNF250,23
AASDHPPT,23
CELA2A,23
KIF9,23
IQCH,23
TTC23,23
TMEM237,23
ZBTB25,23
ZNF70,23
ZNF74,23
ZNF142,23
ZSCAN26,23
SLX1B,23
ACSS3,23
HSPBAP1,23
THAP9,23
ZNF419,23
FAM124B,23
TMC7,23
FOXRED2,23
CDADC1,23
GTPBP6,23
NME5,23
PARD6G,23
ATG4C,23
TIGD5,23
LMLN,23
NAV1,23
LYRM7,23
LONRF1,23
MFAP3L,23
PMF1-BGLAP,23
POC1B-GALNT4,23
CORO7-PAM16,23
CHURC1-FNTB,23
GINM1,23
ZNF573,23
CCM2L,23
ZNF780B,23
FAM76A,23
ZNF660,23
LRRC24,23
EFCC1,23
SYDE2,23
SFT2D3,23
LENG9,23
MTHFR,24
MET,24
F5,24
MAPK14,24
TP63,24
NLRP3,24
KDR,24
HLA-C,24
WT1,24
FLT1,24
PPARGC1A,24
IGF2,24
MAOA,24
TLR3,24
TWIST1,24
TNFSF11,24
POU5F1,24
IL13,24
PPARA,24
BECN1,24
ZEB1,24
DNMT3A,24
IL15,24
TRAF6,24
MYCN,24
BCL2L11,24
RUNX3,24
SDC1,24
COL2A1,24
FKBP5,24
GLI1,24
PLAT,24
EPHA2,24
CD28,24
CRYAB,24
NGFR,24
THBD,24
IKZF1,24
CXCR2,24
MITF,24
CHUK,24
PTCH1,24
WWTR1,24
BMPR2,24
CCR7,24
FOXA1,24
GATA1,24
GATA4,24
GPC3,24
TFPI,24
ZEB2,24
CSF1,24
GATA2,24
GCH1,24
TREM1,24
EDNRB,24
CD46,24
MDM4,24
RELN,24
SLC6A2,24
GDNF,24
PAX3,24
ADAM12,24
MAP3K5,24
PDE4D,24
SOX10,24
WNT1,24
HDAC4,24
ABCC4,24
HK2,24
JAK3,24
MDK,24
SLC11A1,24
MUC5B,24
FOXP1,24
LRP6,24
ARNT,24
PITX2,24
KLF5,24
TFAP2A,24
TPM1,24
COL4A5,24
NKX2-5,24
SMAD1,24
FOXC1,24
ITGAL,24
AXIN1,24
GATA6,24
JUP,24
SRF,24
DMBT1,24
FPR2,24
WEE1,24
SPRY2,24
FPR1,24
RBPJ,24
REL,24
ZBTB16,24
FHL2,24
RAG1,24
SDC4,24
STC1,24
TBX5,24
HDAC9,24
PLIN2,24
HHEX,24
CFI,24
IL2RG,24
SDC2,24
CLEC7A,24
SHMT1,24
PDCD1LG2,24
CTSC,24
MAP3K8,24
FHL1,24
NNMT,24
PIGR,24
PSMB8,24
SFRP2,24
HSPB8,24
MEIS1,24
TRPS1,24
SLC4A4,24
MBD2,24
NOG,24
CTBP2,24
ISL1,24
SERPINA5,24
PLAGL1,24
WNT4,24
BACH1,24
BCL2A1,24
SFRP4,24
TFAP2B,24
TGFB1I1,24
TPM2,24
E2F2,24
ELF3,24
ALDH1A3,24
FGF8,24
B4GALT1,24
ANXA3,24
ICAM3,24
MIP,24
MAP3K11,24
PLS3,24
PSMB9,24
TLE1,24
CDKN2C,24
MARK2,24
STOM,24
ETV1,24
ACSL4,24
SPDEF,24
GALNT2,24
HOXA5,24
HYAL1,24
PDK4,24
SULF2,24
PRSS8,24
FZD7,24
PDLIM7,24
NET1,24
MGLL,24
ETV5,24
PALLD,24
SLC39A14,24
TES,24
ITGA7,24
LPP,24
NFIX,24
PC,24
NLRC4,24
NR2F1,24
CD48,24
TANK,24
CELF2,24
DAPK3,24
ATF5,24
HEY1,24
AUTS2,24
ZBTB20,24
GPX2,24
ITPR2,24
LGALS4,24
MEIS2,24
CNGB3,24
SALL1,24
NEBL,24
CEACAM3,24
DUSP10,24
CANT1,24
DPYSL3,24
ELK3,24
CLEC4E,24
CASZ1,24
PACS1,24
RARRES1,24
NFKBIZ,24
WLS,24
MFAP5,24
HAND2,24
CNN3,24
GPC4,24
IL17C,24
LY6E,24
PEG3,24
PLEK,24
PSMB10,24
CRISPLD2,24
FCGBP,24
PKD2L1,24
PDLIM1,24
ENTPD5,24
CSRP2,24
EHHADH,24
ARHGEF18,24
RHOQ,24
TMEM158,24
PCP4,24
GULP1,24
PPIC,24
WIPI1,24
PPP1R3C,24
ERGIC1,24
KIF13A,24
SAMSN1,24
MAFK,24
FZD9,24
KYNU,24
RPS6KA4,24
KCNK7,24
ARID5A,24
TMEM176B,24
RASL11A,24
MXRA7,24
P2RY13,24
SASH3,24
ARHGEF10L,24
CSRNP1,24
PLBD1,24
SH3BP5L,24
PRR15L,24
RETN,25
CAMP,25
MMP8,25
DTNBP1,25
ATG5,25
HBD,25
KLK1,25
KLF1,25
EPB41,25
ABCA3,25
AMY1A,25
NR1I3,25
PDIA2,25
CEBPE,25
ADRM1,25
PPP5C,25
MCU,25
PLIN3,25
PPOX,25
STIM2,25
SRR,25
SH3GL2,25
TFCP2,25
UBE2M,25
CSTF2,25
ARAF,25
GLRX2,25
AHSP,25
MAPKAP1,25
TP53INP1,25
SF3A1,25
ARFGEF2,25
STARD3,25
MAPRE2,25
CD160,25
UHRF2,25
CRYM,25
ERV3-1,25
KIN,25
FAF2,25
DNAJC13,25
SLC39A6,25
RABGEF1,25
GLRB,25
MIA3,25
MAN2A1,25
OSBP,25
EXOSC3,25
IL17RD,25
NPLOC4,25
EXOC4,25
CERK,25
CNTN2,25
UBE2E2,25
EPX,25
RNF40,25
USP20,25
FGD4,25
SYT2,25
CPA1,25
DYNC1I1,25
FBXL4,25
SCG3,25
SERTAD1,25
HSD17B13,25
ATP4A,25
PLRG1,25
USP47,25
STX5,25
SF3A2,25
UBL4A,25
FUBP3,25
CHST4,25
SCML2,25
PPIH,25
PDIA5,25
ATE1,25
BTN2A1,25
DDX42,25
TRIM9,25
CSNK1G3,25
BHLHA15,25
FKBP2,25
RBM34,25
MON2,25
HARS2,25
SEZ6L,25
MPC2,25
PTPN18,25
SEZ6L2,25
PPP2R3B,25
PSMC3IP,25
SLC2A8,25
FMN1,25
RAB15,25
THEMIS,25
NME3,25
NTM,25
DBR1,25
DDX47,25
NOL7,25
IP6K2,25
PMM1,25
FEM1A,25
KDM4D,25
CRTAM,25
ZNF462,25
SLC6A13,25
ZNF146,25
METTL16,25
MORC4,25
NSRP1,25
UTP15,25
ZNF644,25
MED10,25
L3MBTL3,25
BEX2,25
SPSB2,25
LTV1,25
DISP1,25
TAF1B,25
ZNF598,25
FIBP,25
ARHGAP18,25
CDK2AP2,25
SMYD5,25
ZBTB6,25
ARPP21,25
CHAD,25
CYB561D2,25
PRDM4,25
WBP4,25
HENMT1,25
KLHL29,25
TSEN15,25
SEZ6,25
MFSD12,25
ICA1L,25
MIPOL1,25
FAM117B,25
KANSL1L,25
SRFBP1,25
ZNF425,25
SYNE4,25
CNST,25
UBXN2A,25
NSMCE1,25
ELAVL3,25
TAPT1,25
PPP1R35,25
ZBTB1,25
SEPHS1,25
HMGXB3,25
KIAA0930,25
LRRC8B,25
PLCXD2,25
ZNF324,25
TECPR1,25
HEATR5A,25
NDOR1,25
SMIM24,25
MICU3,25
ZC3H7A,25
CLEC4D,25
ATXN1L,25
ANKDD1A,25
RBM12B,25
ARHGDIG,25
SHC4,25
IFITM10,25
IGIP,25
ZNF706,25
RAB9B,25
CHIC1,25
FAM193B,25
PLEKHB2,25
PRPF38B,25
MBNL3,25
PCDHB13,25
PCDHB3,25
KIAA1143,25
NECAB3,25
IKZF5,25
PCED1A,25
NABP1,25
RFX7,25
ZNF227,25
METTL22,25
DHRS11,25
NAA16,25
OCEL1,25
ARMC7,25
ZYG11B,25
CCDC82,25
MAP6D1,25
PABPC1L,25
STMN4,25
GFOD2,25
ELOVL3,25
RBM48,25
SLC7A6OS,25
FRMPD3,25
HIRIP3,25
MFSD9,25
LRCH3,25
CEP19,25
NDST2,25
ATCAY,25
ZC3H12C,25
HERC3,25
ZNF628,25
KBTBD6,25
BTF3L4,25
ACY3,25
MAP3K13,25
MARVELD3,25
METTL18,25
RBM18,25
MOB1B,25
PHACTR2,25
CRYZL1,25
KLHDC7A,25
TMEM178A,25
SMIM13,25
ZNF775,25
KLHL28,25
SMIM8,25
KCTD14,25
MROH1,25
ALKBH6,25
N4BP2L1,25
KLK3,26
ITLN1,26
KRT1,26
IHH,26
ATL1,26
HOXA13,26
CSMD1,26
SRA1,26
TRPV3,26
APOBEC3H,26
SLC26A3,26
CASP14,26
DSC3,26
KRT2,26
DSC1,26
NALCN,26
GPR39,26
PKP1,26
BCO1,26
CCL24,26
TNS4,26
NUB1,26
SLC18A1,26
B3GALT5,26
TXNL4A,26
NUDT5,26
MACROD2,26
EME1,26
OSBP2,26
FLG2,26
SDHAF2,26
ASAH2,26
LNX1,26
RP1L1,26
CHRM5,26
PTPMT1,26
RMI2,26
SH2D1B,26
DRAM2,26
CACUL1,26
SLC47A2,26
SPATA5,26
CERS3,26
ANKRD6,26
MYRIP,26
HOXA6,26
HOXB8,26
CLEC4G,26
GEN1,26
SBSN,26
MAP6,26
PAM16,26
NME8,26
KLRF1,26
GET4,26
KIAA1549,26
USP37,26
SPATS2,26
MTMR9,26
MIS12,26
POF1B,26
KCNIP4,26
PDRG1,26
TMUB1,26
ZRANB3,26
RNASEH2C,26
HPS3,26
DOC2A,26
CRACR2A,26
ADTRP,26
SERAC1,26
PPFIA2,26
REPS1,26
ERI1,26
RFT1,26
NAPRT,26
ENTPD3,26
CCL4L2,26
ARHGAP44,26
NAALADL1,26
BCL2L2-PABPN1,26
NXPH3,26
PRR4,26
MTFR2,26
KLHDC7B,26
ZNF501,26
WDR17,26
DEPDC4,26
CYB5D2,26
ALDH16A1,26
LRRIQ3,26
IL17RE,26
SLC9B2,26
ASB7,26
XRRA1,26
KRT80,26
RAD9B,26
TTC7B,26
ZNF418,26
CAPN12,26
PHF13,26
SLC9B1,26
SAMD3,26
CCDC167,26
VPS37D,26
TTLL11,26
SPIN3,26
PATL2,26
PLD6,26
SPATA24,26
SLC44A5,26
ENKUR,26
CYB561A3,26
DDIAS,26
LRTOMT,26
CLUAP1,26
NACAD,26
ZFR2,26
OTUD3,26
ELP5,26
PRR14L,26
LCORL,26
PLA2G4F,26
LRRC57,26
CCDC110,26
FAM149A,26
TMEM186,26
NDUFAF3,26
DHRS7B,26
GIMAP2,26
GALNT8,26
NAP1L5,26
PKD2L2,26
